Date,Volume,vw,Open,Close,High,Low,n,Symbol,Return,Cumulative Return,10-Day MA,100-Day MA
2023-10-12,80654230.0,434.4825,436.95,433.66,437.335,431.23,607471,SPY,-0.006096442977631011,0.13875321674281715,429.189,439.0928
2023-10-13,95201132.0,432.3429,435.21,431.5,436.45,429.88,665920,SPY,-0.00498086058202285,0.13308124573289115,429.591,439.2199
2023-10-16,75433194.0,435.645,433.82,436.04,437.14,433.57,540499,SPY,0.010521436848204058,0.1450028885037542,430.46400000000006,439.4394
2023-10-17,75232708.0,435.3865,432.81,436.02,438.14,432.45,579310,SPY,-4.586735161915545e-05,0.1449503702536623,431.907,439.68870000000004
2023-10-18,93559798.0,432.1327,434.19,430.21,435.18,429.09,691076,SPY,-0.01332507683133799,0.12969381860196338,432.462,439.8443
2023-10-19,121295457.0,428.955,430.95,426.43,432.82,425.725,880803,SPY,-0.008786406638618294,0.11976786933459294,432.65500000000003,439.90840000000003
2023-10-20,122919874.0,423.4845,425.98,421.19,426.54,421.08,733329,SPY,-0.012288066036629686,0.10600808781051341,431.82,439.9185
2023-10-23,91840945.0,421.4107,419.61,420.46,424.45,417.8,668631,SPY,-0.0017331845485411002,0.10409117168215865,430.637,439.94460000000004
2023-10-24,78564239.0,423.0518,422.65,423.63,424.82,420.74,579422,SPY,0.007539361651524468,0.11241531432172591,429.546,439.96270000000004
2023-10-25,93911198.0,419.1266,421.89,417.55,421.92,417.015,753888,SPY,-0.01435214692066189,0.09644976629378621,427.669,439.8589999999999
2023-10-26,115062041.0,414.172,416.45,412.55,417.325,411.6,846338,SPY,-0.01197461381870435,0.0833202037708094,425.558,439.7135
2023-10-27,107367671.0,411.5788,414.19,410.68,414.6,409.21,800489,SPY,-0.004532783904981241,0.07840974738721607,423.476,439.54
2023-10-30,86560987.0,414.3338,413.56,415.59,416.68,408.91,637989,SPY,0.01195578065647207,0.09130297778477914,421.43100000000004,439.4304
2023-10-31,79631900.0,416.8983,416.18,418.2,418.53,414.21,563414,SPY,0.006280228109434738,0.09815660942177296,419.649,439.3211
2023-11-01,98068115.0,420.8746,419.2,422.66,423.5,418.6499,724431,SPY,0.010664753706360663,0.10986817919226821,418.89400000000006,439.24869999999993
2023-11-02,94838909.0,428.8097,426.58,430.76,430.915,426.56,639382,SPY,0.019164340131547775,0.13113807047949044,419.32699999999994,439.2183
2023-11-03,99620775.0,434.4545,433.14,434.69,436.29,433.01,646999,SPY,0.00912340978735271,0.1414579066225503,420.677,439.1986
2023-11-06,67216066.0,435.0503,435.47,435.69,436.1498,433.68,494714,SPY,0.0023004900043708254,0.14408381912714563,422.2,439.18370000000004
2023-11-07,64256114.0,436.5304,435.69,436.93,437.585,434.51,488372,SPY,0.0028460602722120143,0.14733995063284389,423.53000000000003,439.12699999999995
2023-11-08,61731027.0,436.8141,437.55,437.25,438.09,434.87,461553,SPY,0.0007323827615406397,0.14818024263431417,425.5,439.1049
2023-11-09,83071417.0,435.6292,438.43,433.84,438.47,433.4,622937,SPY,-0.007798742138364845,0.13922588099364397,427.629,439.0715
2023-11-10,89558054.0,437.9898,435.98,440.61,440.93,433.8335,585762,SPY,0.015604831274202535,0.15700330864975443,430.622,439.1282
2023-11-13,52192568.0,440.0944,439.23,440.19,441.33,438.42,406679,SPY,-0.0009532239395384501,0.15590042539782423,433.082,439.165
2023-11-14,97130503.0,447.8699,446.32,448.73,450.06,446.09,653301,SPY,0.019400713328335595,0.17832571818706855,436.13500000000005,439.32019999999994
2023-11-15,77327573.0,450.0195,450.11,449.68,451.38,448.8,555373,SPY,0.0021170859982617696,0.18082033506643413,438.837,439.50260000000003
2023-11-16,66654468.0,449.4747,449.22,450.23,450.56,448.12,507743,SPY,0.0012230919765165993,0.18226458694396164,440.784,439.6432
2023-11-17,83193902.0,450.5304,450.24,450.79,451.42,449.29,439852,SPY,0.001243808719987527,0.1837350979465351,442.39400000000006,439.7872
2023-11-20,69614633.0,453.2957,450.53,454.26,455.125,450.52,488761,SPY,0.0076975975509661065,0.19284701433748097,444.25100000000003,439.9487
2023-11-21,49244639.0,453.0274,453.1842,453.27,454.131,451.9599,405390,SPY,-0.002179368643508095,0.1902473609579316,445.88500000000005,440.0486
2023-11-22,59446573.0,455.0336,454.98,455.02,456.38,453.8895,479662,SPY,0.0038608334987977333,0.19484270784097357,447.662,440.16089999999997
2023-11-24,29667375.0,455.097,455.07,455.3,455.5,454.73,190767,SPY,0.0006153575667005029,0.19557796334226052,449.808,440.2826
2023-11-27,50412985.0,454.8288,454.65,454.48,455.4901,454.0799,400697,SPY,-0.0018010103228640606,0.19342471508849224,451.195,440.4307999999999
2023-11-28,62083811.0,454.7221,454.08,454.93,456.27,453.5,461129,SPY,0.00099014258053165,0.19460637571556028,452.66900000000004,440.5946
2023-11-29,63140992.0,455.8178,457.15,454.61,458.32,454.2,455446,SPY,-0.0007034049194380998,0.19376608371408977,453.25699999999995,440.74409999999995
2023-11-30,79752700.0,455.1457,455.48,456.4,456.76,453.34,516017,SPY,0.0039374408833945385,0.1984664670973153,453.929,440.88349999999997
2023-12-01,88983400.0,457.8696,455.77,459.1,459.65,455.16,606481,SPY,0.005915863277826672,0.20555643085972308,454.816,441.0143
2023-12-04,72430888.0,456.1909,455.6,456.69,459.1206,454.34,538574,SPY,-0.005249401001960363,0.1992279817236482,455.40600000000006,441.0856
2023-12-05,69793469.0,456.3197,455.26,456.6,457.59,454.87,483241,SPY,-0.00019707022268933283,0.19899164959823468,455.64,441.1588
2023-12-06,69124685.0,456.1309,458.81,454.76,458.84,454.31,465899,SPY,-0.004029785370127104,0.19415997058977918,455.78899999999993,441.19800000000004
2023-12-07,66475446.0,457.6646,456.91,458.23,458.9,456.29,458077,SPY,0.007630398451930809,0.20327188698072507,456.11,441.23839999999996
2023-12-08,82769404.0,459.2764,457.46,460.2,460.745,457.21,525608,SPY,0.004299151081334607,0.20844493461477787,456.6,441.2884
2023-12-11,64895247.0,460.922,459.69,461.99,462.17,459.47,461245,SPY,0.003889613211647047,0.2131453179980034,457.351,441.3865
2023-12-12,68327617.0,462.9171,461.63,464.1,464.2,460.6,438135,SPY,0.004567198424208385,0.21868599338269967,458.26800000000003,441.5057
2023-12-13,93221960.0,467.5616,464.49,470.5,470.7599,464.12,662495,SPY,0.013790131437190212,0.23549183341210989,459.8570000000001,441.66869999999994
2023-12-14,118424368.0,471.7115,472.5,472.01,473.73,469.25,713136,SPY,0.0032093517534537153,0.2394569612940487,461.418,441.8344
2023-12-15,141553673.0,469.3495,469.49,469.33,470.7,467.4263,669179,SPY,-0.0056778458083515115,0.23241951578173325,462.4410000000001,441.9726
2023-12-18,70375285.0,471.856,470.98,471.97,472.98,469.8929,459240,SPY,0.005625039950567956,0.23935192479386513,463.96899999999994,442.16740000000004
2023-12-19,55261805.0,473.9772,472.53,474.84,474.92,472.45,416102,SPY,0.00608089497213804,0.24688829368205378,465.793,442.3466
2023-12-20,102920959.0,471.6749,473.96,468.26,475.895,467.82,666863,SPY,-0.013857299300817139,0.2296097894018163,467.14300000000003,442.45130000000006
2023-12-21,86136465.0,471.2265,471.33,472.7,472.975,468.84,600896,SPY,0.009481911758424832,0.24126884092221967,468.59,442.6135
2023-12-22,67160419.0,473.7998,473.86,473.65,475.38,471.7,486178,SPY,0.002009731330653741,0.24376345780158526,469.93499999999995,442.8487
2023-12-26,55386952.0,475.1113,474.07,475.65,476.58,473.99,348986,SPY,0.004222527182518698,0.2490152828107759,471.30100000000004,443.1168
2023-12-27,67999311.0,475.7704,475.44,476.51,476.66,474.89,425536,SPY,0.0018080521391778959,0.25127356756472774,472.54200000000003,443.4138
2023-12-28,77158116.0,476.7747,476.88,476.69,477.55,476.26,374240,SPY,0.0003777465320768947,0.2517462318155548,473.16099999999994,443.6736
2023-12-29,122133149.0,475.3637,476.49,475.31,477.03,473.3,604831,SPY,-0.0028949631836203693,0.24812247255921327,473.4910000000001,443.93919999999997
