Date,Volume,vw,Open,Close,High,Low,n,Symbol,Return,Cumulative Return,10-Day MA,100-Day MA
2023-09-15,109259461.0,175.0843,176.48,175.01,176.495,173.82,729794,AAPL,-0.004153863662228363,0.3992963940193488,179.84300000000002,181.06709999999998
2023-09-18,67257573.0,177.8915,176.48,177.97,179.38,176.17,731278,AAPL,0.016913319238900604,0.4229631406412404,178.69400000000002,181.1803
2023-09-19,51826941.0,178.4293,177.52,179.07,179.63,177.13,524402,AAPL,0.006180816991627758,0.43175821539937576,177.631,181.32080000000002
2023-09-20,58436181.0,176.9653,179.26,175.49,179.695,175.4,600225,AAPL,-0.019992181828335176,0.4031342448228987,176.889,181.4224
2023-09-21,62449116.0,174.8619,174.55,173.93,176.3,173.86,631478,AAPL,-0.008889395407145728,0.3906612297113612,176.526,181.52399999999997
2023-09-22,56688985.0,175.4667,174.67,174.79,177.079,174.05,606168,AAPL,0.004944517909503787,0.3975373790677217,176.187,181.6343
2023-09-25,46172740.0,175.6665,174.2,176.08,176.97,174.15,564218,AAPL,0.007380284913324653,0.40785160310226254,175.85899999999998,181.711
2023-09-26,64548945.0,172.7156,174.82,171.96,175.2,171.66,688340,AAPL,-0.023398455247614747,0.3749100503717915,175.425,181.7338
2023-09-27,66920708.0,170.5335,172.62,170.43,173.04,169.05,707850,AAPL,-0.008897418004186974,0.3626769009354758,175.047,181.74220000000003
2023-09-28,56294419.0,170.297,169.34,170.69,172.03,167.62,618584,AAPL,0.0015255530129671957,0.3647557367873986,174.542,181.7637
2023-09-29,51861083.0,171.5997,172.02,171.21,173.07,170.341,535134,AAPL,0.0030464584920031346,0.36891340849124465,174.162,181.80129999999997
2023-10-02,52156935.0,173.2879,171.22,173.75,174.3,170.93,617249,AAPL,0.014835582033759565,0.38922203566003,173.74,181.8809
2023-10-03,49594613.0,172.1342,172.255,172.4,173.63,170.82,542569,AAPL,-0.007769784172661831,0.3784280802750457,173.073,181.86990000000003
2023-10-04,53006286.0,172.9437,171.09,173.66,174.21,170.97,560975,AAPL,0.007308584686774866,0.3885024386343643,172.89000000000001,181.8888
2023-10-05,48527918.0,174.2297,173.79,174.91,175.45,172.68,509175,AAPL,0.007197973050788953,0.3984968417686092,172.988,181.90235
2023-10-06,57266675.0,176.3366,173.8,177.49,177.99,173.18,593944,AAPL,0.014750443085015164,0.4191252898376905,173.25799999999998,181.93975000000003
2023-10-09,42344772.0,177.8683,176.81,178.99,179.05,175.8,518256,AAPL,0.008451180348188592,0.43111857359878414,173.54900000000004,182.00395
2023-10-10,43698019.0,178.6901,178.1,178.39,179.72,177.95,524939,AAPL,-0.003352142577797812,0.42632126009434645,174.192,182.06715
2023-10-11,47544848.0,178.9503,178.2,179.8,179.85,177.6,503477,AAPL,0.007904030494983116,0.43759494682977484,175.129,182.14445
2023-10-12,56743119.0,180.9482,180.07,180.71,182.34,179.04,616891,AAPL,0.0050611790878754,0.44487087231150513,176.131,182.22465
2023-10-13,51412082.0,179.4154,181.42,178.85,181.93,178.14,531441,AAPL,-0.010292734215040733,0.42999920044774864,176.89499999999998,182.26265
2023-10-16,52516984.0,178.1478,176.75,178.72,179.075,176.51,632605,AAPL,-0.0007268660889012679,0.42895978252178724,177.392,182.29825
2023-10-17,57549350.0,176.8623,176.645,177.15,178.42,174.8,592323,AAPL,-0.008784691136973999,0.41640681218517583,177.86700000000002,182.32775
2023-10-18,54764375.0,176.3501,175.58,175.84,177.575,175.11,540187,AAPL,-0.007394863110358418,0.40593267770048724,178.08499999999998,182.37055
2023-10-19,59192863.0,176.215,176.04,175.46,177.84,175.19,560260,AAPL,-0.002161055505004561,0.4028943791476769,178.14000000000001,182.40675
2023-10-20,64211828.0,173.7459,175.31,172.88,175.42,172.64,600318,AAPL,-0.014704206086857519,0.3822659310785954,177.679,182.40564999999998
2023-10-23,55980109.0,172.3829,170.91,173.0,174.01,169.93,639616,AAPL,0.0006941230911614582,0.38322539377948295,177.08,182.38135
2023-10-24,43816644.0,172.7333,173.05,173.44,173.67,171.45,530406,AAPL,0.0025433526011560126,0.38674342368273695,176.58499999999998,182.34275000000002
